4.89193 7.21227 9.08077 9.66468 8.40049 5.92372 4.05665 3.46038 3.94345 4.87218 5.46155 5.46155 5.91847 5.91847 7.27413 7.27413 9.18544 9.18544 11.5569 11.5569 13.1024 13.1024 14.0846 14.0846 14.4378 14.4378 14.5799 14.5799 16.1061 16.1061 19.3518 19.3518 22.6478 22.6478 23.5831 23.5831 23.2378 23.2378 23.0462 23.0462 23.1405 23.1405 22.7278 22.7278 22.01 22.01 20.7388 20.7388 18.7013 18.7013 16.1872 16.1872 13.6556 13.6556 11.6422 11.6422 10.2583 10.2583 9.46254 9.46254 8.31267 8.31267 5.89108 5.89108 
4.99573 7.1783 8.52467 8.8732 7.59067 4.91461 2.67754 2.10507 2.62768 3.89297 5.46155 5.46155 5.91847 5.91847 7.27413 7.27413 9.18544 9.18544 11.5569 11.5569 13.1024 13.1024 14.0846 14.0846 14.4378 14.4378 14.5799 14.5799 16.1061 16.1061 19.3518 19.3518 22.6478 22.6478 23.5831 23.5831 23.2378 23.2378 23.0462 23.0462 23.1405 23.1405 22.7278 22.7278 22.01 22.01 20.7388 20.7388 18.7013 18.7013 16.1872 16.1872 13.6556 13.6556 11.6422 11.6422 10.2583 10.2583 9.46254 9.46254 8.31267 8.31267 5.89108 5.89108 
6.33836 6.33836 8.39643 8.39643 6.38613 3.31317 1.27997 1.36459 2.5905 4.03388 5.01747 5.06162 5.09737 5.40792 6.40167 6.40167 8.63182 8.63182 11.2219 11.2219 12.9182 12.9182 13.917 13.917 14.2919 14.2919 15.1045 15.1045 17.9256 17.9256 21.7266 21.7266 24.8051 24.8051 25.9099 25.9099 26.4669 26.4669 26.8148 26.8148 26.9739 26.9739 26.2788 26.2788 24.9825 24.9825 22.7387 22.7387 19.8131 19.8131 16.4413 16.4413 13.511 13.511 11.5107 11.5107 10.6356 10.6356 10.4816 10.4816 9.70538 9.70538 6.87734 6.87734 
6.33836 6.33836 8.39643 8.39643 6.02158 2.97067 0.877169 0.880436 2.57976 4.54184 5.75669 5.62532 5.24349 5.50805 6.40167 6.40167 8.63182 8.63182 11.2219 11.2219 12.9182 12.9182 13.917 13.917 14.2919 14.2919 15.1045 15.1045 17.9256 17.9256 21.7266 21.7266 24.8051 24.8051 25.9099 25.9099 26.4669 26.4669 26.8148 26.8148 26.9739 26.9739 26.2788 26.2788 24.9825 24.9825 22.7387 22.7387 19.8131 19.8131 16.4413 16.4413 13.511 13.511 11.5107 11.5107 10.6356 10.6356 10.4816 10.4816 9.70538 9.70538 6.87734 6.87734 
6.94472 6.94472 8.08801 8.08801 4.94927 4.94927 1.76129 1.76129 2.35977 2.35977 5.06801 5.74047 5.7615 5.56765 5.43138 6.03018 7.28403 9.51719 11.4137 11.4137 13.0486 13.0486 14.1085 14.1085 14.2781 14.2781 15.736 15.736 19.3641 19.3641 23.3775 23.3775 26.4235 26.4235 28.2334 28.2334 29.4542 29.4542 30.2493 30.2493 30.2808 30.2808 29.3081 29.3081 27.1372 27.1372 24.1464 24.1464 20.7283 20.7283 16.9972 16.9972 13.899 13.899 12.2394 12.2394 11.8319 11.8319 11.8912 11.8912 10.9861 10.9861 7.1217 7.1217 
6.94472 6.94472 8.08801 8.08801 4.94927 4.94927 1.76129 1.76129 2.35977 2.35977 4.17684 5.66422 6.17793 6.08869 5.61889 5.9751 7.61143 9.72645 11.4137 11.4137 13.0486 13.0486 14.1085 14.1085 14.2781 14.2781 15.736 15.736 19.3641 19.3641 23.3775 23.3775 26.4235 26.4235 28.2334 28.2334 29.4542 29.4542 30.2493 30.2493 30.2808 30.2808 29.3081 29.3081 27.1372 27.1372 24.1464 24.1464 20.7283 20.7283 16.9972 16.9972 13.899 13.899 12.2394 12.2394 11.8319 11.8319 11.8912 11.8912 10.9861 10.9861 7.1217 7.1217 
6.85831 6.85831 9.32168 9.32168 7.02931 7.02931 4.18734 4.18734 3.04614 3.04614 4.85103 4.85103 6.33452 6.33452 6.91025 6.91025 8.1821 10.2334 11.3785 12.1951 13.1712 14.12 14.5285 14.354 14.6061 14.6061 16.0844 16.0844 19.4492 19.4492 23.4525 23.4525 26.4906 26.4906 29.1612 29.1612 30.988 30.988 31.9355 31.9355 31.9812 31.9812 30.8678 30.8678 28.4004 28.4004 25.4281 25.4281 21.8844 21.8844 18.1832 18.1832 15.272 15.272 13.872 13.872 13.2964 13.2964 12.9367 12.9367 11.3285 11.3285 7.0224 7.0224 
6.85831 6.85831 9.32168 9.32168 7.02931 7.02931 4.18734 4.18734 3.04614 3.04614 4.85103 4.85103 6.33452 6.33452 6.91025 6.91025 9.42915 11.0054 11.404 12.5423 14.4531 15.022 14.8622 15.0587 14.6061 14.6061 16.0844 16.0844 19.4492 19.4492 23.4525 23.4525 26.4906 26.4906 29.1612 29.1612 30.988 30.988 31.9355 31.9355 31.9812 31.9812 30.8678 30.8678 28.4004 28.4004 25.4281 25.4281 21.8844 21.8844 18.1832 18.1832 15.272 15.272 13.872 13.872 13.2964 13.2964 12.9367 12.9367 11.3285 11.3285 7.0224 7.0224 
5.97512 5.97512 8.62509 8.62509 9.24129 9.24129 8.42495 8.42495 6.79797 6.79797 6.44712 6.44712 6.91224 6.91224 8.6525 8.6525 11.8084 11.8084 13.8045 13.8045 16.1156 16.1156 16.2534 16.2244 15.4256 15.065 16.0269 17.0886 18.394 19.8621 21.772 23.7564 25.8676 25.8676 28.5496 28.5496 30.3073 30.3073 31.1583 31.1583 31.604 31.604 30.9218 30.9218 29.0207 29.0207 26.4027 26.4027 23.0498 23.0498 19.8834 19.8834 17.2426 17.2426 15.8074 15.8074 14.8716 14.8716 13.4261 13.4261 10.9386 10.9386 6.73418 6.73418 
5.97512 5.97512 8.62509 8.62509 9.24129 9.24129 8.42495 8.42495 6.79797 6.79797 6.44712 6.44712 6.91224 6.91224 8.6525 8.6525 11.8084 11.8084 13.8045 13.8045 16.1156 16.1156 17.4259 17.7642 16.8615 15.8976 16.454 17.4737 18.6864 19.974 21.317 22.853 25.8676 25.8676 28.5496 28.5496 30.3073 30.3073 31.1583 31.1583 31.604 31.604 30.9218 30.9218 29.0207 29.0207 26.4027 26.4027 23.0498 23.0498 19.8834 19.8834 17.2426 17.2426 15.8074 15.8074 14.8716 14.8716 13.4261 13.4261 10.9386 10.9386 6.73418 6.73418 
4.93132 4.93132 7.28563 7.28563 9.36168 9.36168 10.0483 10.0483 9.75843 9.75843 8.43368 8.43368 8.33399 8.33399 10.0749 10.0749 12.6979 12.6979 15.2092 15.2092 16.9498 16.9498 18.0341 18.0341 17.6696 17.6696 18.0059 18.0059 19.3382 21.1746 22.862 23.8827 26.0395 28.4558 28.7371 28.1642 27.9874 28.7247 29.2093 29.2093 30.0043 30.0043 30.2326 30.2326 29.4043 29.4043 27.3971 27.3971 24.5347 24.5347 21.3982 21.3982 18.9786 18.9786 17.4399 17.4399 16.0359 16.0359 14.1207 14.1207 11.2402 11.2402 6.49396 6.49396 
4.93132 4.93132 7.28563 7.28563 9.36168 9.36168 10.0483 10.0483 9.75843 9.75843 8.43368 8.43368 8.33399 8.33399 10.0749 10.0749 12.6979 12.6979 15.2092 15.2092 16.9498 16.9498 18.0341 18.0341 17.6696 17.6696 18.0059 18.0059 20.9492 23.7202 26.0536 28.1015 30.3872 32.5588 32.0545 29.4299 27.5423 28.6349 29.2093 29.2093 30.0043 30.0043 30.2326 30.2326 29.4043 29.4043 27.3971 27.3971 24.5347 24.5347 21.3982 21.3982 18.9786 18.9786 17.4399 17.4399 16.0359 16.0359 14.1207 14.1207 11.2402 11.2402 6.49396 6.49396 
2.60097 4.10033 5.65091 5.65091 7.95263 7.95263 9.81214 9.81214 10.5435 10.5435 9.36518 9.36518 9.54145 9.54145 11.1836 11.1836 13.9068 13.9068 15.7253 15.7253 16.9159 16.9159 17.9825 17.9825 19.612 19.612 21.7612 21.7612 26.0415 26.0415 31.7263 31.7263 36.0993 36.0993 36.5864 36.5864 32.077 31.8513 30.2655 28.9524 29.5172 30.0288 29.2093 29.3243 29.7566 29.2088 28.487 27.4747 25.4938 25.4938 22.4793 22.4793 20.0802 20.0802 18.1948 18.1948 17.1703 17.1703 15.6573 15.6573 12.7733 12.7733 7.07925 7.07925 
1.88617 3.18941 5.65091 5.65091 7.95263 7.95263 9.81214 9.81214 10.5435 10.5435 9.36518 9.36518 9.54145 9.54145 11.1836 11.1836 13.9068 13.9068 15.7253 15.7253 16.9159 16.9159 17.9825 17.9825 19.612 19.612 21.7612 21.7612 26.0415 26.0415 31.7263 31.7263 36.0993 36.0993 36.5864 36.5864 38.0526 35.9062 32.9595 31.3334 31.4406 30.8094 29.0952 29.1757 29.8329 29.4238 28.6249 28.3099 25.4938 25.4938 22.4793 22.4793 20.0802 20.0802 18.1948 18.1948 17.1703 17.1703 15.6573 15.6573 12.7733 12.7733 7.07925 7.07925 
3.22787 4.26245 5.75056 5.75056 6.99765 6.99765 8.56804 8.56804 10.0921 10.0921 9.27209 9.27209 9.63707 9.63707 11.9247 11.9247 15.5126 15.5126 17.1677 17.1677 17.5887 17.5887 18.9 18.9 22.3337 22.3337 27.2073 27.2073 32.5228 32.5228 38.565 38.565 42.0194 42.0194 42.4627 42.4627 41.0812 41.0812 37.3588 37.3588 34.1586 34.1586 30.8967 30.8967 30.4146 29.5135 27.666 27.6418 27.3634 24.9401 22.2788 21.6261 20.7198 19.0406 18.1134 17.903 17.6577 17.3239 17.3659 17.0029 16.2898 14.4146 11.0111 6.27178 
4.63026 5.70982 5.75056 5.75056 6.99765 6.99765 8.56804 8.56804 10.0921 10.0921 9.27209 9.27209 9.63707 9.63707 11.9247 11.9247 15.5126 15.5126 17.1677 17.1677 17.5887 17.5887 18.9 18.9 22.3337 22.3337 27.2073 27.2073 32.5228 32.5228 38.565 38.565 42.0194 42.0194 42.4627 42.4627 41.0812 41.0812 37.3588 37.3588 34.1586 34.1586 30.8967 30.8967 31.2141 30.4045 29.0915 28.9968 28.2387 25.7474 22.7631 21.5258 20.1502 18.1095 16.565 16.7275 16.8665 16.6674 17.0326 18.2013 18.4102 16.436 12.4743 6.75199 
5.91143 8.15207 8.85743 8.85743 7.53128 7.53128 7.47906 7.47906 9.53406 9.53406 9.85707 9.85707 10.3515 10.3515 12.1754 12.1754 16.0859 16.0859 18.6383 18.6383 18.5743 18.5743 20.5708 20.5708 24.8978 24.8978 30.8188 30.8188 37.1899 37.1899 43.4114 43.4114 46.2544 46.2544 46.6053 46.6053 44.7916 44.7916 41.2191 41.2191 37.5521 37.5521 34.0114 34.0114 32.0479 32.0479 30.1422 30.1422 27.5002 27.5002 22.8835 22.8835 18.776 18.776 16.1038 16.1038 15.4313 15.4313 16.5524 18.6471 19.1744 17.1246 13.035 7.43991 
8.01004 11.1812 8.85743 8.85743 7.53128 7.53128 7.47906 7.47906 9.53406 9.53406 9.85707 9.85707 10.3515 10.3515 12.1754 12.1754 16.0859 16.0859 18.6383 18.6383 18.5743 18.5743 20.5708 20.5708 24.8978 24.8978 30.8188 30.8188 37.1899 37.1899 43.4114 43.4114 46.2544 46.2544 46.6053 46.6053 44.7916 44.7916 41.2191 41.2191 37.5521 37.5521 34.0114 34.0114 32.0479 32.0479 30.1422 30.1422 27.5002 27.5002 22.8835 22.8835 18.776 18.776 16.1038 16.1038 15.4313 15.4313 16.72 18.2477 18.2708 17.1807 14.3296 9.40043 
9.48893 13.0945 12.8885 11.0946 9.2314 9.2314 7.63197 7.63197 8.76709 8.76709 9.30458 9.30458 10.5941 10.5941 12.3097 12.3097 15.1752 15.1752 19.0592 19.0592 20.5326 20.5326 23.5949 23.5949 26.92 26.92 33.8654 33.8654 39.6208 39.6208 45.8721 45.8721 48.0174 48.0174 48.5315 48.5315 47.0936 47.0936 43.6635 43.6635 39.4922 39.4922 36.0177 36.0177 32.9252 32.9252 30.2405 30.2405 26.8614 26.8614 22.973 22.973 18.4813 18.4813 16.632 16.632 16.2711 16.2711 17.4776 17.4776 17.2656 17.2656 12.263 12.263 
8.89865 12.6609 13.3129 11.9411 9.2314 9.2314 7.63197 7.63197 8.76709 8.76709 9.30458 9.30458 10.5941 10.5941 12.3097 12.3097 15.1752 15.1752 19.0592 19.0592 20.5326 20.5326 23.5949 23.5949 26.92 26.92 33.8654 33.8654 39.6208 39.6208 45.8721 45.8721 48.0174 48.0174 48.5315 48.5315 47.0936 47.0936 43.6635 43.6635 39.4922 39.4922 36.0177 36.0177 32.9252 32.9252 30.2405 30.2405 26.8614 26.8614 22.973 22.973 18.4813 18.4813 16.632 16.632 16.2711 16.2711 17.4776 17.4776 17.2656 17.2656 12.263 12.263 
7.6544 11.2549 12.137 11.2376 8.59053 8.59053 7.46126 7.46126 7.95275 7.95275 9.45554 9.45554 11.3244 11.3244 13.1319 13.1319 14.7139 14.7139 18.8575 18.8575 22.3114 22.3114 26.7803 26.7803 29.3855 29.3855 34.4969 34.4969 39.8222 39.8222 44.0678 44.0678 46.6804 46.6804 48.4521 48.4521 47.975 47.975 44.1468 44.1468 39.4661 39.4661 36.252 36.252 33.4154 33.4154 30.542 30.542 26.9288 26.9288 23.524 23.524 20.6579 20.6579 18.4558 18.4558 18.0057 18.0057 18.4299 18.4299 17.9533 17.9533 13.183 13.183 
6.44668 9.40649 10.5485 10.2198 8.59053 8.59053 7.46126 7.46126 7.95275 7.95275 9.45554 9.45554 11.3244 11.3244 13.1319 13.1319 14.7139 14.7139 18.8575 18.8575 22.3114 22.3114 26.7803 26.7803 29.3855 29.3855 34.4969 34.4969 39.8222 39.8222 44.0678 44.0678 46.6804 46.6804 48.4521 48.4521 47.975 47.975 44.1468 44.1468 39.4661 39.4661 36.252 36.252 33.4154 33.4154 30.542 30.542 26.9288 26.9288 23.524 23.524 20.6579 20.6579 18.4558 18.4558 18.0057 18.0057 18.4299 18.4299 17.9533 17.9533 13.183 13.183 
5.79241 5.79241 8.58103 8.55533 7.65052 7.65052 7.83792 7.83792 8.78567 8.78567 10.0993 10.0993 11.859 11.859 13.5775 13.5775 14.7219 14.7219 18.3597 18.3597 23.5174 23.5174 28.5809 28.5809 32.0023 32.0023 35.3539 35.3539 39.356 39.356 40.828 40.828 43.0621 43.0621 44.2799 44.2799 44.7972 44.7972 41.5556 41.5556 36.956 36.956 33.4241 33.4241 30.7751 30.7751 28.414 28.414 26.0518 26.0518 24.3509 24.3509 22.4271 22.4271 20.5923 20.5923 19.5992 19.5992 18.8209 18.8209 17.1646 17.1646 11.6723 11.6723 
5.79241 5.79241 7.22762 7.26351 7.65052 7.65052 7.83792 7.83792 8.78567 8.78567 10.0993 10.0993 11.859 11.859 13.5775 13.5775 14.7219 14.7219 18.3597 18.3597 23.5174 23.5174 28.5809 28.5809 32.0023 32.0023 35.3539 35.3539 39.356 39.356 40.828 40.828 43.0621 43.0621 44.2799 44.2799 44.7972 44.7972 41.5556 41.5556 36.956 36.956 33.4241 33.4241 30.7751 30.7751 28.414 28.414 26.0518 26.0518 24.3509 24.3509 22.4271 22.4271 20.5923 20.5923 19.5992 19.5992 18.8209 18.8209 17.1646 17.1646 11.6723 11.6723 
5.34943 5.34943 7.21899 7.56577 7.63032 7.66463 8.55874 8.55874 10.1099 10.1099 11.4835 11.4835 13.1178 13.1178 13.9451 13.9451 14.8896 14.8896 17.3464 17.3464 23.2699 23.2699 27.7735 27.7735 32.619 32.619 35.0453 35.0453 36.8163 36.8163 36.7385 36.7385 37.0201 37.0201 37.3521 37.3521 37.5061 37.5061 35.7114 35.7114 32.1907 32.1907 29.8882 29.8882 27.8736 27.8736 26.5482 26.5482 25.0879 25.0879 23.8673 23.8673 22.5685 22.5685 20.9497 20.9497 19.4882 19.4882 17.548 17.548 14.5152 14.5152 8.62684 8.62684 
5.34943 5.34943 8.45544 9.2971 8.78191 8.50095 8.55874 8.55874 10.1099 10.1099 11.4835 11.4835 13.1178 13.1178 13.9451 13.9451 14.8896 14.8896 17.3464 17.3464 23.2699 23.2699 27.7735 27.7735 32.619 32.619 35.0453 35.0453 36.8163 36.8163 36.7385 36.7385 37.0201 37.0201 37.3521 37.3521 37.5061 37.5061 35.7114 35.7114 32.1907 32.1907 29.8882 29.8882 27.8736 27.8736 26.5482 26.5482 25.0879 25.0879 23.8673 23.8673 22.5685 22.5685 20.9497 20.9497 19.4882 19.4882 17.548 17.548 14.5152 14.5152 8.62684 8.62684 
6.32693 6.32693 9.21157 10.5327 10.3044 9.36042 9.08635 9.08635 10.8269 10.8269 12.7902 12.7902 14.2615 14.2615 14.8473 14.8473 16.301 16.301 18.6757 18.6757 22.2372 22.2372 26.1423 26.1423 30.4193 30.4193 33.4172 33.4172 33.667 33.667 32.6154 32.6154 31.6508 31.6508 30.7945 30.7945 29.7462 29.7462 28.7911 28.7911 27.778 27.778 27.2002 27.2002 26.3634 26.3634 25.1217 25.1217 23.5827 23.5827 22.0077 22.0077 20.4186 20.4186 18.9043 18.9043 17.6784 17.6784 15.4598 15.4598 12.4169 12.4169 7.09759 7.09759 
6.32693 6.32693 9.12897 10.728 10.5526 9.74525 9.08635 9.08635 10.8269 10.8269 12.7902 12.7902 14.2615 14.2615 14.8473 14.8473 16.301 16.301 18.6757 18.6757 22.2372 22.2372 26.1423 26.1423 30.4193 30.4193 33.4172 33.4172 33.667 33.667 32.6154 32.6154 31.6508 31.6508 30.7945 30.7945 29.7462 29.7462 28.7911 28.7911 27.778 27.778 27.2002 27.2002 26.3634 26.3634 25.1217 25.1217 23.5827 23.5827 22.0077 22.0077 20.4186 20.4186 18.9043 18.9043 17.6784 17.6784 15.4598 15.4598 12.4169 12.4169 7.09759 7.09759 
6.35013 6.35013 9.91816 9.91816 10.4428 9.95722 10.1923 10.1923 11.5008 11.5008 13.5545 13.5545 15.1832 15.1832 15.8623 15.8623 16.7843 16.7843 19.0986 19.0986 21.0308 21.0308 23.3188 23.3188 25.6522 25.6522 27.7547 27.7547 28.9132 28.9132 28.4685 28.4685 28.0813 28.0813 26.7283 26.7283 25.1314 25.1314 24.459 24.459 25.1279 25.1279 25.983 25.983 26.1705 26.1705 24.0996 24.0996 21.0683 21.0683 18.3035 18.3035 16.5909 16.5909 16.1709 16.1709 15.457 15.457 14.0957 14.0957 11.7387 11.7387 7.46689 7.46689 
6.35013 6.35013 9.91816 9.91816 10.5173 10.6404 10.1923 10.1923 11.5008 11.5008 13.5545 13.5545 15.1832 15.1832 15.8623 15.8623 16.7843 16.7843 19.0986 19.0986 21.0308 21.0308 23.3188 23.3188 25.6522 25.6522 27.7547 27.7547 28.9132 28.9132 28.4685 28.4685 28.0813 28.0813 26.7283 26.7283 25.1314 25.1314 24.459 24.459 25.1279 25.1279 25.983 25.983 26.1705 26.1705 24.0996 24.0996 21.0683 21.0683 18.3035 18.3035 16.5909 16.5909 16.1709 16.1709 15.457 15.457 14.0957 14.0957 11.7387 11.7387 7.46689 7.46689 
6.59855 6.59855 10.3395 10.3395 11.3833 12.2024 12.4341 12.1673 11.6775 11.6775 12.7482 12.7482 14.0791 14.0791 16.6213 16.6213 17.4395 17.4395 18.9604 18.9604 19.0517 19.0517 19.8893 19.8893 21.329 21.329 22.5881 22.5881 23.8925 23.8925 25.2873 25.2873 25.8014 25.8014 24.4966 24.4966 22.7478 22.7478 22.3379 22.3379 23.9082 23.9082 25.317 25.317 24.8186 24.8186 22.7258 22.7258 19.2032 19.2032 15.3131 15.3131 13.4527 13.4527 13.2504 13.2504 13.5806 13.5806 13.4339 13.4339 12.3491 12.3491 8.25046 8.25046 
6.59855 6.59855 10.3395 10.3395 12.2421 12.9721 13.338 12.8476 11.6775 11.6775 12.7482 12.7482 14.0791 14.0791 16.6213 16.6213 17.4395 17.4395 18.9604 18.9604 19.0517 19.0517 19.8893 19.8893 21.329 21.329 22.5881 22.5881 23.8925 23.8925 25.2873 25.2873 25.8014 25.8014 24.4966 24.4966 22.7478 22.7478 22.3379 22.3379 23.9082 23.9082 25.317 25.317 24.8186 24.8186 22.7258 22.7258 19.2032 19.2032 15.3131 15.3131 13.4527 13.4527 13.2504 13.2504 13.5806 13.5806 13.4339 13.4339 12.3491 12.3491 8.25046 8.25046 
6.38058 6.38058 10.34 10.34 11.9292 12.0851 12.1911 12.0113 10.604 10.604 11.5664 11.5664 12.3642 12.3642 13.8188 13.8188 15.5827 15.5827 16.7019 16.7019 17.3481 17.3481 17.3826 17.3826 18.7344 18.7344 19.7479 19.7479 21.0489 21.0489 22.9451 22.9451 24.0229 24.0229 23.1247 23.1247 21.442 21.442 21.2326 21.2326 22.453 22.453 23.2578 23.2578 22.6125 22.6125 20.5702 20.5702 17.1102 17.1102 13.2798 13.2798 11.4119 11.4119 11.632 11.632 13.1013 13.1013 14.5658 14.5658 13.9057 13.9057 9.77034 9.77034 
6.38058 6.38058 10.34 10.34 10.6488 10.2663 9.88338 9.75075 10.604 10.604 11.5664 11.5664 12.3642 12.3642 13.8188 13.8188 15.5827 15.5827 16.7019 16.7019 17.3481 17.3481 17.3826 17.3826 18.7344 18.7344 19.7479 19.7479 21.0489 21.0489 22.9451 22.9451 24.0229 24.0229 23.1247 23.1247 21.442 21.442 21.2326 21.2326 22.453 22.453 23.2578 23.2578 22.6125 22.6125 20.5702 20.5702 17.1102 17.1102 13.2798 13.2798 11.4119 11.4119 11.632 11.632 13.1013 13.1013 14.5658 14.5658 13.9057 13.9057 9.77034 9.77034 
